;Distribuição dos casos notificados e confirmados (autóctones e importados ) de dengue segundo município de residência, por mês de início de sintomas, ESP, 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;Janeiro ;;;Fevereiro;;;Março;;;Abril;;;Maio;;;Junho;;;Julho;;;Agosto;;;Setembro;;;Outubro;;;Novembro;;;Dezembro;;;Total;;
;;;;;;;Notificados ;Confirmados;;Notificados;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;;Notificados ;Confirmados;
;;;;;;;; autóctones ; importados ;;autóctones;importados;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados ;; autóctones ; importados 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;350910 Caiuá;5;1;0;14;4;0;68;25;2;104;53;0;65;31;0;17;3;0;0;0;0;3;1;0;2;0;0;0;0;0;3;1;0;2;0;0;283;119;2
1;São Paulo;IX;FRANCO DA ROCHA;35012;FRANCO DA ROCHA;350920 Cajamar;25;2;0;29;1;0;63;6;3;97;10;10;85;9;3;53;6;2;29;0;3;28;0;1;28;1;1;35;2;2;20;0;0;37;2;0;529;39;25
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;350925 Cajati;1;0;0;2;1;0;0;0;0;0;0;0;3;3;0;5;1;0;7;2;0;7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;26;8;0
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;350930 Cajobi;63;41;4;299;178;31;261;122;56;75;64;2;28;23;0;3;1;0;0;0;0;1;1;0;3;1;0;0;0;0;2;1;0;2;0;0;737;432;93
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;350940 Cajuru;2;0;0;6;0;0;6;1;0;6;0;0;4;2;0;1;1;0;0;0;0;2;0;0;3;0;0;4;0;0;0;0;0;2;0;0;36;4;0
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;350945 Campina do Monte Alegre;0;0;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;3;0;2;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;11;0;4
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;350950 Campinas;850;162;4;1.752;618;5;3.690;2.630;3;3.496;2.867;4;2946;2433;0;1234;805;1;754;169;1;825;126;1;810;140;1;845;223;1;766;515;1;852;577;0;18820;11265;22
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;350960 Campo Limpo Paulista;14;1;1;35;9;0;71;12;0;78;24;0;72;21;0;42;7;0;26;9;0;20;4;0;17;7;0;17;4;0;1;0;0;9;7;0;402;105;1
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;350970 Campos do Jordão;1;0;0;2;0;0;3;0;1;3;0;0;10;0;2;3;0;0;1;0;0;1;0;0;2;0;0;3;0;0;2;0;0;2;0;1;33;0;4
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;350980 Campos Novos Paulista;5;0;0;27;14;0;157;95;0;184;140;0;66;55;0;12;5;0;1;0;0;3;0;0;4;0;0;0;0;0;2;0;1;0;0;0;461;309;1
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;350990 Cananéia;1;0;0;0;0;0;3;1;0;15;4;0;14;2;0;4;1;0;5;1;0;2;0;0;1;0;0;7;0;0;1;0;0;3;0;0;56;9;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;350995 Canas;0;0;0;0;0;0;2;0;0;4;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;14;0;0
9;Marília;XIII;ASSIS;35092;ASSIS;351000 Cândido Mota;34;2;0;88;21;0;268;149;0;606;409;2;696;455;6;170;72;17;47;5;3;20;2;1;18;2;1;18;1;1;19;0;3;28;1;1;2012;1119;35
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;351010 Cândido Rodrigues;7;6;0;24;19;0;110;106;0;50;45;0;16;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;210;192;0
9;Marília;XIII;ASSIS;35094;OURINHOS;351015 Canitar;22;3;0;43;15;1;318;94;2;393;151;0;140;47;0;14;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;937;313;3
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;351020 Capão Bonito;8;0;0;15;2;0;175;104;1;372;233;1;296;194;2;46;17;0;11;1;0;9;0;0;9;1;0;7;1;0;4;0;0;2;0;0;954;553;4
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;351030 Capela do Alto;39;0;2;37;1;0;122;9;10;208;69;14;178;45;5;66;8;2;19;1;0;18;0;0;19;0;0;33;0;0;21;0;1;19;0;0;779;133;34
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;351040 Capivari;7;0;0;17;1;0;44;6;0;52;16;0;111;38;0;34;8;0;20;1;0;18;0;0;25;0;0;26;1;0;17;5;0;17;8;0;388;84;0
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;351050 Caraguatatuba;261;9;0;209;5;0;719;56;3;1.092;168;3;1388;194;0;527;39;0;277;16;1;368;15;0;473;11;0;656;9;0;515;23;0;455;37;0;6940;582;7
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;351060 Carapicuíba;19;4;1;42;8;0;79;16;0;92;28;0;71;15;0;34;10;0;16;1;1;19;1;0;23;1;0;17;3;0;24;2;0;16;3;0;452;92;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;351070 Cardoso;12;3;0;5;3;0;9;5;0;17;4;1;11;5;0;4;1;0;4;1;0;2;0;0;3;0;0;6;2;0;10;2;0;6;2;0;89;28;1
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;351080 Casa Branca;2;0;0;7;2;0;22;6;0;39;10;0;116;54;0;39;16;0;14;3;0;11;3;0;6;0;0;5;2;0;8;1;0;3;1;0;272;98;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;351090 Cássia dos Coqueiros;7;3;4;0;0;0;1;1;0;3;2;0;3;1;2;1;1;0;2;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;19;8;7
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;351100 Castilho;54;22;0;76;27;0;360;125;0;236;100;1;166;55;0;60;25;0;31;10;0;13;3;0;12;6;0;21;10;0;11;0;0;12;0;0;1052;383;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;351110 Catanduva;181;40;0;252;96;0;534;167;1;599;309;0;449;246;0;205;99;0;120;50;1;99;20;0;110;25;0;161;30;0;188;77;0;199;88;0;3097;1247;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;351120 Catiguá;1;1;0;15;5;0;14;6;0;17;5;0;8;3;0;8;3;0;2;0;0;8;1;0;2;0;0;7;1;0;4;1;0;5;1;0;91;27;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;351130 Cedral;41;9;0;39;8;2;75;16;3;60;19;5;46;11;3;20;7;0;11;1;0;11;1;1;16;1;0;30;7;2;27;7;2;38;3;1;414;90;19
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;351140 Cerqueira César;0;0;0;9;9;0;72;45;1;212;200;2;70;69;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;369;328;3
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;351150 Cerquilho;16;2;1;14;0;1;80;11;5;120;27;7;79;11;5;18;3;2;4;0;0;10;2;1;8;1;0;12;0;0;12;1;0;8;0;0;381;58;22
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;351160 Cesário Lange;14;0;0;29;4;0;65;12;0;38;9;0;46;8;1;7;0;0;8;0;0;1;0;0;14;0;0;10;0;0;10;0;0;6;0;0;248;33;1
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;351170 Charqueada;19;0;1;39;6;2;150;40;6;147;31;16;128;19;8;57;7;1;24;0;0;23;0;0;26;0;0;29;0;0;27;1;0;14;0;1;683;104;35
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;351190 Clementina;0;0;0;2;0;0;2;1;1;4;2;1;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;14;6;2
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;351200 Colina;16;1;2;33;4;1;91;18;4;106;38;6;50;27;1;9;6;0;9;1;0;19;5;1;8;1;0;14;1;0;13;1;2;40;28;5;408;131;22
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;351210 Colômbia;7;0;0;9;3;1;66;36;0;137;107;3;145;141;0;50;49;0;2;1;0;2;2;0;3;1;0;3;0;0;3;0;0;0;0;0;427;340;4
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;351220 Conchal;2;0;0;12;2;0;49;8;1;99;26;0;70;10;0;19;0;0;5;0;0;10;0;0;21;3;0;25;0;0;18;0;0;4;0;0;334;49;1
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;351230 Conchas;6;4;0;122;34;0;392;150;3;390;237;3;375;153;1;52;22;0;17;0;1;8;0;0;10;0;0;21;0;1;16;1;0;9;1;0;1418;602;9
10;Piracicaba;XX;PIRACICABA;35102;LIMEIRA;351240 Cordeirópolis;30;0;0;27;1;0;94;8;2;127;6;4;94;7;4;30;2;0;11;0;1;16;0;0;17;0;0;17;1;0;24;0;0;9;1;0;496;26;11
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;351250 Coroados;52;2;0;32;2;0;76;12;0;97;11;0;58;10;0;22;2;0;13;0;0;12;0;0;13;1;0;25;0;0;14;1;0;7;0;0;421;41;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;351260 Coronel Macedo;0;0;0;0;0;0;13;2;0;21;7;0;33;14;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;74;24;0
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;351270 Corumbataí;5;0;0;4;3;0;11;8;1;6;4;0;8;5;0;3;1;0;1;0;0;1;0;0;2;0;0;0;0;0;2;0;0;1;0;0;44;21;1
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;351280 Cosmópolis;16;0;0;25;7;0;68;7;0;109;10;0;95;22;0;19;3;0;7;2;0;6;1;0;7;0;0;8;0;0;13;0;0;5;2;0;378;54;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;351290 Cosmorama;26;3;1;29;7;0;32;7;0;24;3;0;16;2;0;3;0;0;1;0;0;3;0;0;5;1;0;3;0;0;1;0;0;1;0;0;144;23;1
1;São Paulo;X;OSASCO;35013;MANANCIAIS;351300 Cotia;62;10;2;122;3;1;143;15;2;113;34;1;90;22;1;41;8;1;35;4;1;27;1;0;19;0;0;35;0;0;36;3;0;31;4;0;754;104;9
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;351310 Cravinhos;27;2;0;28;3;1;194;37;1;382;90;3;349;62;0;60;14;1;14;3;0;22;2;0;14;0;0;15;8;0;21;7;0;43;19;0;1169;247;6
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;351320 Cristais Paulista;5;1;0;1;0;0;8;0;1;16;5;0;17;11;0;3;1;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;8;0;0;69;18;1
9;Marília;XIII;ASSIS;35092;ASSIS;351330 Cruzália;6;3;1;18;12;0;85;77;0;63;61;0;8;7;0;2;2;0;0;0;0;2;1;0;1;1;0;1;1;0;0;0;0;2;1;1;188;166;2
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;351340 Cruzeiro;10;0;0;17;1;0;73;1;0;35;1;0;15;0;0;10;0;0;1;1;0;5;1;0;6;1;0;7;1;0;13;2;0;7;0;0;199;9;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;351350 Cubatão;81;1;0;110;6;0;132;5;0;113;10;0;90;15;0;39;6;0;28;7;0;23;5;0;37;2;0;38;2;0;41;1;0;35;1;0;767;61;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;351360 Cunha;0;0;0;4;1;1;30;6;7;52;17;10;37;6;5;3;0;0;2;0;0;3;0;1;6;0;0;1;0;0;2;0;1;2;0;0;142;30;25
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;351370 Descalvado;11;0;1;17;0;0;28;3;2;31;4;0;25;9;0;20;7;1;13;4;0;19;3;0;16;1;1;18;7;0;19;4;0;11;0;0;228;42;5
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;351380 Diadema;44;9;0;58;8;4;143;39;3;159;71;2;118;54;2;68;19;0;52;6;1;30;3;0;31;2;0;33;6;0;23;6;2;41;10;0;800;233;14
15;São José do Rio Preto;XXX;JALES;35153;JALES;351385 Dirce Reis;0;0;0;0;0;0;9;5;2;24;20;0;14;8;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;2;0;53;35;2
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;351390 Divinolândia;0;0;0;1;0;0;2;0;0;2;0;0;4;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;12;1;2
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;351400 Dobrada;16;1;0;25;5;0;121;31;0;266;116;1;327;94;0;52;24;0;23;11;0;8;1;0;2;0;0;10;1;0;10;3;0;4;0;0;864;287;1
6;Bauru;XV;BAURU;35064;JAU;351410 Dois Córregos;11;1;0;13;2;0;42;18;0;91;53;0;84;56;1;26;15;0;10;5;0;18;13;0;9;7;0;11;4;0;24;21;0;107;82;0;446;277;1
15;São José do Rio Preto;XXX;JALES;35153;JALES;351420 Dolcinópolis;2;0;0;22;11;0;50;13;0;56;13;0;20;6;0;4;1;0;0;0;0;3;1;0;2;0;0;1;1;0;1;0;0;1;0;0;162;46;0
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;351430 Dourado;14;2;0;28;7;0;132;79;2;261;200;1;151;104;1;36;14;0;13;11;0;17;10;0;7;3;0;8;7;0;4;1;0;2;1;0;673;439;4
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;351440 Dracena;222;133;1;823;710;4;1.522;1.258;16;1.143;802;6;472;162;3;46;10;2;24;8;0;31;6;0;43;10;0;80;10;0;49;1;0;22;0;0;4477;3110;32
6;Bauru;XV;BAURU;35062;BAURU;351450 Duartina;2;0;1;1;0;0;4;3;0;12;4;0;8;3;0;0;0;0;3;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;34;11;1
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;351460 Dumont;18;3;1;59;18;0;147;82;0;116;75;0;32;17;1;6;1;0;5;0;0;3;1;0;9;3;0;4;0;0;12;0;0;11;1;0;422;201;2
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351470 Echaporã;118;88;0;159;118;1;364;347;1;38;38;0;1;1;0;3;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;4;1;0;690;593;3
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;351480 Eldorado;2;1;0;3;0;0;5;0;0;9;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;0
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;351490 Elias Fausto;7;0;1;1;0;0;13;3;1;26;0;0;14;0;0;5;0;0;2;0;0;2;0;0;1;0;0;2;0;0;4;0;0;5;0;0;82;3;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;351492 Elisiário;1;0;0;0;0;0;25;1;0;10;0;0;4;1;1;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;47;2;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;351495 Embaúba;15;9;0;24;19;0;21;8;0;24;12;1;4;4;0;3;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;94;54;1
1;São Paulo;X;OSASCO;35013;MANANCIAIS;351500 Embu;42;1;0;34;1;2;96;13;1;144;9;4;95;6;3;55;3;2;22;1;2;22;1;0;36;0;1;25;1;0;30;1;0;29;0;0;630;37;15
1;São Paulo;X;OSASCO;35013;MANANCIAIS;351510 Embu-Guaçu;7;0;0;8;0;0;5;3;0;8;2;0;4;1;0;8;1;0;1;0;0;1;0;0;2;0;0;3;0;0;3;0;1;3;0;0;53;7;1
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;351512 Emilianópolis;14;6;3;64;44;0;285;212;1;162;139;0;48;30;0;3;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;579;432;4
10;Piracicaba;XX;PIRACICABA;35102;LIMEIRA;351515 Engenheiro Coelho;34;6;0;36;3;0;94;9;0;101;8;0;76;4;0;17;0;0;16;0;0;13;0;0;20;0;0;21;0;0;8;0;0;10;1;0;446;31;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;351518 Espírito Santo do Pinhal;49;5;0;32;3;0;75;8;0;113;15;1;77;6;0;40;5;0;17;1;0;21;0;0;25;1;0;41;4;0;23;1;0;34;2;0;547;51;1
9;Marília;XIII;ASSIS;35094;OURINHOS;351519 Espírito Santo do Turvo;0;0;0;3;0;0;18;1;1;17;5;2;3;1;0;2;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;47;8;4
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;351520 Estrela d'Oeste;15;2;0;36;5;0;121;8;2;42;1;0;24;3;0;6;0;0;12;0;0;6;1;0;13;0;0;6;0;0;4;0;0;7;0;0;292;20;2
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;351530 Estrela do Norte;36;6;0;116;61;0;341;281;1;217;191;0;53;20;0;13;7;0;6;1;0;4;0;0;8;1;0;3;0;0;17;0;0;9;2;0;823;570;1
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;351535 Euclides da Cunha Paulista;53;33;0;60;39;0;285;180;2;99;74;0;22;15;1;12;10;0;1;0;0;3;1;0;3;0;0;2;0;0;2;0;0;1;0;0;543;352;3
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;351540 Fartura;2;1;1;0;0;0;3;2;0;68;31;0;53;17;0;6;4;0;1;1;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;136;57;2
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;351550 Fernandópolis;43;6;0;101;15;0;383;30;0;345;50;0;174;43;0;46;18;0;45;7;0;52;5;0;37;3;0;62;2;0;51;3;0;29;1;0;1368;183;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;351560 Fernando Prestes;63;42;0;201;138;0;206;154;2;126;102;1;42;35;0;6;5;0;4;2;0;3;0;0;2;0;0;10;0;0;3;1;0;3;1;0;669;480;3
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351565 Fernão;0;0;0;8;0;0;10;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;23;1;2
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;351570 Ferraz de Vasconcelos;27;3;0;27;4;1;73;5;0;55;10;0;72;22;0;32;5;0;5;1;0;12;1;0;12;0;0;14;1;0;28;5;0;27;5;0;384;62;1
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;351580 Flora Rica;4;3;0;13;12;0;109;98;1;131;121;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;258;234;6
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;351590 Floreal;5;0;0;2;0;0;8;1;0;17;4;0;21;10;0;1;0;0;0;0;0;1;0;1;0;0;0;4;0;0;2;0;0;0;0;0;61;15;1
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;351600 Flórida Paulista;45;27;0;127;99;0;285;231;0;212;177;0;70;54;0;10;6;0;3;3;0;3;0;0;4;0;0;0;0;0;1;0;0;4;2;0;764;599;0
9;Marília;XIII;ASSIS;35092;ASSIS;351610 Florínia;17;1;0;10;0;0;10;2;1;7;5;0;12;9;0;8;4;0;6;0;0;0;0;0;0;0;0;1;1;0;2;1;0;1;1;0;74;24;1
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;351620 Franca;265;93;1;416;152;0;1.151;473;1;982;381;0;666;255;0;289;67;1;180;50;0;139;33;0;190;35;0;260;55;0;246;37;0;362;106;0;5146;1737;3
1;São Paulo;IX;FRANCO DA ROCHA;35012;FRANCO DA ROCHA;351630 Francisco Morato;9;1;0;33;4;0;117;35;1;135;31;1;83;15;0;30;8;0;15;1;0;11;1;0;12;2;0;10;0;0;10;5;0;10;1;0;475;104;2
1;São Paulo;IX;FRANCO DA ROCHA;35012;FRANCO DA ROCHA;351640 Franco da Rocha;22;5;0;65;27;1;175;56;7;346;213;3;224;91;0;58;19;0;23;2;0;15;2;0;18;0;0;31;0;0;21;8;0;76;16;0;1074;439;11
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;351650 Gabriel Monteiro;2;0;1;1;0;0;8;6;1;22;12;0;5;2;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;41;20;4
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351660 Gália;5;0;0;3;1;1;41;13;1;84;40;1;38;18;1;1;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;0;2;0;0;179;72;4
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351670 Garça;46;4;0;92;23;0;148;42;1;209;67;1;230;81;0;47;12;0;20;3;0;33;3;0;52;5;0;51;10;0;67;10;0;56;13;0;1051;273;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;351680 Gastão Vidigal;2;0;0;8;1;0;7;2;0;4;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;1;0;0;1;0;0;29;4;0
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;351685 Gavião Peixoto;14;1;1;45;2;1;153;18;4;79;26;1;160;44;3;89;24;3;63;0;0;25;0;0;7;0;0;24;0;0;18;0;0;20;3;0;697;118;13
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;351690 General Salgado;8;2;0;19;1;0;30;4;0;9;1;0;19;3;0;7;3;0;2;1;0;6;2;0;3;0;0;1;0;0;8;1;0;4;0;1;116;18;1
6;Bauru;XV;BAURU;35065;LINS;351700 Getulina;18;1;0;17;0;0;68;7;1;53;10;0;34;9;0;8;1;1;3;0;0;11;1;0;4;0;0;10;4;0;80;39;1;87;63;1;393;135;4
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;351710 Glicério;7;0;0;11;0;0;52;0;2;16;1;0;10;0;0;4;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;104;1;2
6;Bauru;XV;BAURU;35065;LINS;351720 Guaiçara;41;22;0;33;18;0;102;45;1;165;105;3;118;97;0;56;32;1;7;1;0;10;0;0;10;1;0;5;2;0;13;1;0;8;2;0;568;326;5
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351730 Guaimbê;6;1;0;29;24;0;64;52;0;27;23;0;8;8;0;1;0;0;2;1;0;2;0;0;0;0;0;0;0;0;3;0;0;2;0;0;144;109;0
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;351740 Guaíra;47;3;0;101;24;0;345;131;4;688;345;3;496;254;0;176;79;0;92;28;1;99;39;1;75;29;1;94;26;0;73;29;0;68;20;0;2354;1007;10
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;351750 Guapiaçu;49;7;1;67;16;2;177;57;5;135;55;2;128;41;4;35;14;2;28;8;2;12;2;0;18;2;0;26;5;1;28;5;0;31;7;3;734;219;22
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;351760 Guapiara;3;0;0;0;0;0;2;1;0;107;38;0;92;10;0;7;1;0;0;0;0;1;0;0;3;0;0;4;0;0;1;0;0;5;1;0;225;51;0
8;Franca;XVIII;FRANCA;35083;ALTA MOGIANA;351770 Guará;1;0;0;5;0;0;10;2;0;14;2;0;17;6;2;2;1;0;4;2;0;1;0;0;1;0;0;3;0;0;1;1;0;1;1;0;60;15;2
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;351780 Guaraçaí;11;1;0;23;3;0;52;16;0;74;38;0;39;16;0;6;3;0;3;0;0;1;0;0;3;1;0;3;1;0;2;0;0;14;0;0;231;79;0
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;351790 Guaraci;5;0;0;1;0;0;6;1;0;9;1;0;46;20;0;4;1;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;2;0;0;77;23;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;351800 Guarani d'Oeste;0;0;0;14;10;1;11;6;0;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;17;1
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;351810 Guarantã;5;1;0;24;3;0;41;5;0;50;14;0;45;15;0;14;7;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;2;1;0;185;46;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;351820 Guararapes;55;5;0;115;25;0;374;131;0;680;422;1;482;263;0;106;52;0;65;26;0;58;9;0;58;6;0;50;3;0;60;9;0;48;7;0;2151;958;1
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;351830 Guararema;28;0;0;57;3;0;62;4;0;65;2;0;68;3;0;36;2;0;26;0;0;20;0;0;21;0;0;35;4;0;23;2;0;35;5;0;476;25;0
