;Distribuição dos casos notificados e confirmados (autóctones e importados ) de dengue segundo município de residência, por mês de início de sintomas, ESP, 2024;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;Janeiro ;;;Total;;
;;;;;;;Notificados ;Confirmados;;Notificados ;Confirmados;
;;;;;;;; autóctones ; importados ;; autóctones ; importados 
;;;;;;;;;;;;
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;351850 Guareí;8;6;0;8;6;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;351860 Guariba;23;5;0;23;5;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;351870 Guarujá;297;128;3;297;128;3
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;351880 Guarulhos;2.370;1.466;59;2370;1466;59
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;351885 Guatapará;5;0;0;5;0;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;351890 Guzolândia;4;0;0;4;0;0
9;Marília;XIX;MARÍLIA;35095;TUPÃ;351900 Herculândia;17;5;3;17;5;3
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;351905 Holambra;64;17;1;64;17;1
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;351907 Hortolândia;270;18;0;270;18;0
6;Bauru;XV;BAURU;35062;BAURU;351910 Iacanga;14;5;2;14;5;2
9;Marília;XIX;MARÍLIA;35095;TUPÃ;351920 Iacri;11;7;0;11;7;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;351925 Iaras;1;1;0;1;1;0
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;351930 Ibaté;26;3;0;26;3;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;351940 Ibirá;17;2;0;17;2;0
9;Marília;XIII;ASSIS;35094;OURINHOS;351950 Ibirarema;10;0;1;10;0;1
3;Araraquara;XII;ARARAQUARA;35032;CENTRO OESTE DO DRS III;351960 Ibitinga;45;3;1;45;3;1
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;351970 Ibiúna;20;0;3;20;0;3
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;351980 Icém;44;16;0;44;16;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;351990 Iepê;13;3;0;13;3;0
6;Bauru;XV;BAURU;35064;JAU;352000 Igaraçu do Tietê;28;1;5;28;1;5
8;Franca;XVIII;FRANCA;35083;ALTA MOGIANA;352010 Igarapava;1;0;0;1;0;0
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;352020 Igaratá;9;0;3;9;0;3
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352030 Iguape;164;24;0;164;24;0
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;352040 Ilhabela;132;69;1;132;69;1
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352042 Ilha Comprida;19;7;0;19;7;0
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;352044 Ilha Solteira;15;2;0;15;2;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;352050 Indaiatuba;247;34;17;247;34;17
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;352060 Indiana;10;0;1;10;0;1
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;352070 Indiaporã;0;0;0;0;0;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;352080 Inúbia Paulista;5;0;0;5;0;0
9;Marília;XIII;ASSIS;35094;OURINHOS;352090 Ipauçu;10;1;3;10;1;3
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;352100 Iperó;63;3;3;63;3;3
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;352110 Ipeúna;10;0;1;10;0;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;352115 Ipiguá;32;3;0;32;3;0
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352120 Iporanga;2;1;0;2;1;0
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;352130 Ipuã;14;0;0;14;0;0
10;Piracicaba;XX;PIRACICABA;35102;LIMEIRA;352140 Iracemápolis;54;21;2;54;21;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;352150 Irapuã;58;15;0;58;15;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;352160 Irapuru;15;7;0;15;7;0
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;352170 Itaberá;1;0;0;1;0;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;352180 Itaí;9;1;2;9;1;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;352190 Itajobi;34;0;0;34;0;0
6;Bauru;XV;BAURU;35064;JAU;352200 Itaju;35;30;0;35;30;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;352210 Itanhaém;70;19;0;70;19;0
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;352215 Itaóca;0;0;0;0;0;0
1;São Paulo;X;OSASCO;35013;MANANCIAIS;352220 Itapecerica da Serra;47;9;1;47;9;1
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;352230 Itapetininga;605;151;7;605;151;7
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;352240 Itapeva;29;0;1;29;0;1
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;352250 Itapevi;25;3;4;25;3;4
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35141;BAIXA MOGIANA;352260 Itapira;97;26;2;97;26;2
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;352265 Itapirapuã Paulista;0;0;0;0;0;0
3;Araraquara;XII;ARARAQUARA;35032;CENTRO OESTE DO DRS III;352270 Itápolis;57;13;1;57;13;1
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;352280 Itaporanga;7;1;0;7;1;0
6;Bauru;XV;BAURU;35064;JAU;352290 Itapuí;17;0;1;17;0;1
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;352300 Itapura;1;0;0;1;0;0
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;352310 Itaquaquecetuba;351;144;5;351;144;5
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;352320 Itararé;4;2;0;4;2;0
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352330 Itariri;1;0;0;1;0;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;352340 Itatiba;347;175;30;347;175;30
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;352350 Itatinga;7;2;0;7;2;0
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;352360 Itirapina;6;0;1;6;0;1
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;352370 Itirapuã;7;5;0;7;5;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;352380 Itobi;8;1;1;8;1;1
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;352390 Itu;1.698;853;1;1698;853;1
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;352400 Itupeva;13;10;1;13;10;1
8;Franca;XVIII;FRANCA;35083;ALTA MOGIANA;352410 Ituverava;50;10;0;50;10;0
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;352420 Jaborandi;9;6;0;9;6;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;352430 Jaboticabal;84;22;0;84;22;0
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;352440 Jacareí;3.145;1.691;8;3145;1691;8
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;352450 Jaci;8;1;0;8;1;0
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352460 Jacupiranga;0;0;0;0;0;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;352470 Jaguariúna;330;53;0;330;53;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;352480 Jales;25;4;0;25;4;0
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;352490 Jambeiro;14;3;2;14;3;2
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;352500 Jandira;40;4;0;40;4;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;352510 Jardinópolis;497;132;1;497;132;1
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;352520 Jarinu;17;4;2;17;4;2
6;Bauru;XV;BAURU;35064;JAU;352530 Jaú;449;72;0;449;72;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;352540 Jeriquara;7;1;0;7;1;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;352550 Joanópolis;23;5;0;23;5;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;352560 João Ramalho;2;0;1;2;0;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;352570 José Bonifácio;36;5;0;36;5;0
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;352580 Júlio Mesquita;1;1;0;1;1;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;352585 Jumirim;3;0;1;3;0;1
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;352590 Jundiaí;369;262;59;369;262;59
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;352600 Junqueirópolis;12;1;1;12;1;1
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352610 Juquiá;2;1;0;2;1;0
1;São Paulo;X;OSASCO;35013;MANANCIAIS;352620 Juquitiba;5;3;2;5;3;2
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;352630 Lagoinha;2;0;0;2;0;0
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;352640 Laranjal Paulista;17;1;3;17;1;3
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;352650 Lavínia;5;0;0;5;0;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;352660 Lavrinhas;6;0;2;6;0;2
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;352670 Leme;110;65;0;110;65;0
6;Bauru;XV;BAURU;35062;BAURU;352680 Lençóis Paulista;183;57;5;183;57;5
10;Piracicaba;XX;PIRACICABA;35102;LIMEIRA;352690 Limeira;739;145;3;739;145;3
7;Campinas;XVII;CAMPINAS;35074;CIRCUITO DAS AGUAS;352700 Lindóia;6;0;0;6;0;0
6;Bauru;XV;BAURU;35065;LINS;352710 Lins;132;33;0;132;33;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;352720 Lorena;313;132;0;313;132;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;352725 Lourdes;6;0;0;6;0;0
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;352730 Louveira;34;13;4;34;13;4
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;352740 Lucélia;23;3;1;23;3;1
6;Bauru;XV;BAURU;35062;BAURU;352750 Lucianópolis;3;3;0;3;3;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;352760 Luís Antônio;8;1;0;8;1;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;352770 Luiziânia;0;0;0;0;0;0
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;352780 Lupércio;5;2;0;5;2;0
9;Marília;XIII;ASSIS;35092;ASSIS;352790 Lutécia;1;0;0;1;0;0
6;Bauru;XV;BAURU;35062;BAURU;352800 Macatuba;22;15;2;22;15;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;352810 Macaubal;9;0;1;9;0;1
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;352820 Macedônia;2;0;0;2;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;352830 Magda;0;0;0;0;0;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;352840 Mairinque;18;3;0;18;3;0
1;São Paulo;IX;FRANCO DA ROCHA;35012;FRANCO DA ROCHA;352850 Mairiporã;310;29;1;310;29;1
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;352860 Manduri;86;28;1;86;28;1
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;352870 Marabá Paulista;6;1;1;6;1;1
9;Marília;XIII;ASSIS;35092;ASSIS;352880 Maracaí;9;0;2;9;0;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;352885 Marapoama;3;0;0;3;0;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;352890 Mariápolis;6;0;0;6;0;0
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;352900 Marília;2.167;849;3;2167;849;3
15;São José do Rio Preto;XXX;JALES;35153;JALES;352910 Marinópolis;13;6;0;13;6;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;352920 Martinópolis;10;0;0;10;0;0
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;352930 Matão;83;22;2;83;22;2
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;352940 Mauá;371;75;24;371;75;24
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;352950 Mendonça;19;2;1;19;2;1
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;352960 Meridiano;3;0;0;3;0;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;352965 Mesópolis;0;0;0;0;0;0
8;Franca;XVIII;FRANCA;35083;ALTA MOGIANA;352970 Miguelópolis;3;2;0;3;2;0
6;Bauru;XV;BAURU;35064;JAU;352980 Mineiros do Tietê;67;42;3;67;42;3
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;352990 Miracatu;15;1;0;15;1;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;353000 Mira Estrela;3;0;0;3;0;0
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;353010 Mirandópolis;54;42;0;54;42;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;353020 Mirante do Paranapanema;12;0;0;12;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353030 Mirassol;91;14;0;91;14;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353040 Mirassolândia;3;0;0;3;0;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;353050 Mococa;191;117;0;191;117;0
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;353060 Moji das Cruzes;303;54;42;303;54;42
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35141;BAIXA MOGIANA;353070 Moji-Guaçu;256;39;1;256;39;1
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35141;BAIXA MOGIANA;353080 Moji-Mirim;132;25;0;132;25;0
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;353090 Mombuca;2;1;0;2;1;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;353100 Monções;2;1;0;2;1;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;353110 Mongaguá;23;5;0;23;5;0
7;Campinas;XVII;CAMPINAS;35074;CIRCUITO DAS AGUAS;353120 Monte Alegre do Sul;1;1;0;1;1;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;353130 Monte Alto;96;56;0;96;56;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353140 Monte Aprazível;16;1;0;16;1;0
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;353150 Monte Azul Paulista;309;259;7;309;259;7
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;353160 Monte Castelo;8;1;0;8;1;0
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;353170 Monteiro Lobato;2;1;0;2;1;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;353180 Monte Mor;35;13;1;35;13;1
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;353190 Morro Agudo;78;5;0;78;5;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;353200 Morungaba;25;9;0;25;9;0
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;353205 Motuca;2;1;0;2;1;0
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;353210 Murutinga do Sul;1;0;0;1;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;353215 Nantes;6;0;0;6;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;353220 Narandiba;9;0;0;9;0;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;353230 Natividade da Serra;6;0;0;6;0;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353240 Nazaré Paulista;7;0;0;7;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353250 Neves Paulista;75;4;0;75;4;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;353260 Nhandeara;3;0;0;3;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353270 Nipoã;3;1;0;3;1;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353280 Nova Aliança;21;0;0;21;0;0
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;353282 Nova Campina;3;0;0;3;0;0
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;353284 Nova Canaã Paulista;1;0;0;1;0;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;353286 Nova Castilho;0;0;0;0;0;0
3;Araraquara;XII;ARARAQUARA;35032;CENTRO OESTE DO DRS III;353290 Nova Europa;9;1;0;9;1;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353300 Nova Granada;78;4;0;78;4;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;353310 Nova Guataporanga;2;0;0;2;0;0
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;353320 Nova Independência;18;1;2;18;1;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353325 Novais;8;2;0;8;2;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;353330 Nova Luzitânia;1;0;0;1;0;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;353340 Nova Odessa;86;36;7;86;36;7
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353350 Novo Horizonte;127;16;0;127;16;0
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;353360 Nuporanga;25;1;0;25;1;0
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;353370 Ocauçu;24;6;0;24;6;0
9;Marília;XIII;ASSIS;35094;OURINHOS;353380 Óleo;2;0;1;2;0;1
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;353390 Olímpia;646;185;1;646;185;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353400 Onda Verde;44;13;0;44;13;0
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;353410 Oriente;12;6;0;12;6;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353420 Orindiúva;38;3;0;38;3;0
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;353430 Orlândia;73;6;0;73;6;0
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;353440 Osasco;675;325;3;675;325;3
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;353450 Oscar Bressane;7;2;0;7;2;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;353460 Osvaldo Cruz;24;11;0;24;11;0
9;Marília;XIII;ASSIS;35094;OURINHOS;353470 Ourinhos;141;78;2;141;78;2
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;353475 Ouroeste;20;0;0;20;0;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;353480 Ouro Verde;10;0;0;10;0;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;353490 Pacaembu;4;2;0;4;2;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353500 Palestina;82;1;0;82;1;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353510 Palmares Paulista;493;160;0;493;160;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;353520 Palmeira d'Oeste;14;3;1;14;3;1
9;Marília;XIII;ASSIS;35092;ASSIS;353530 Palmital;40;4;0;40;4;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;353540 Panorama;25;2;1;25;2;1
9;Marília;XIII;ASSIS;35092;ASSIS;353550 Paraguaçu Paulista;81;7;2;81;7;2
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;353560 Paraibuna;35;2;0;35;2;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353570 Paraíso;183;36;0;183;36;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;353580 Paranapanema;3;1;0;3;1;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;353590 Paranapuã;8;2;0;8;2;0
9;Marília;XIX;MARÍLIA;35095;TUPÃ;353600 Parapuã;37;4;1;37;4;1
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;353610 Pardinho;6;2;0;6;2;0
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;353620 Pariquera-Açu;6;0;0;6;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;353625 Parisi;13;3;2;13;3;2
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;353630 Patrocínio Paulista;7;1;0;7;1;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;353640 Paulicéia;5;1;0;5;1;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;353650 Paulínia;423;194;21;423;194;21
6;Bauru;XV;BAURU;35062;BAURU;353657 Paulistânia;0;0;0;0;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;353660 Paulo de Faria;125;28;0;125;28;0
6;Bauru;XV;BAURU;35062;BAURU;353670 Pederneiras;1.313;899;0;1313;899;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353680 Pedra Bela;4;0;0;4;0;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;353690 Pedranópolis;0;0;0;0;0;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;353700 Pedregulho;277;67;0;277;67;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;353710 Pedreira;37;7;1;37;7;1
9;Marília;XIII;ASSIS;35092;ASSIS;353715 Pedrinhas Paulista;14;0;1;14;0;1
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;353720 Pedro de Toledo;0;0;0;0;0;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;353730 Penápolis;17;0;0;17;0;0
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;353740 Pereira Barreto;15;1;0;15;1;0
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;353750 Pereiras;2;0;0;2;0;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;353760 Peruíbe;90;12;0;90;12;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;353770 Piacatu;2;1;0;2;1;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;353780 Piedade;19;3;1;19;3;1
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;353790 Pilar do Sul;10;3;1;10;3;1
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;353800 Pindamonhangaba;2.592;2.496;1;2592;2496;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353810 Pindorama;91;26;0;91;26;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353820 Pinhalzinho;16;1;0;16;1;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;353830 Piquerobi;2;0;0;2;0;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;353850 Piquete;51;10;0;51;10;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353860 Piracaia;20;0;0;20;0;0
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;353870 Piracicaba;2.605;967;0;2605;967;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;353880 Piraju;30;12;3;30;12;3
6;Bauru;XV;BAURU;35062;BAURU;353890 Pirajuí;16;2;1;16;2;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353900 Pirangi;53;14;0;53;14;0
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;353910 Pirapora do Bom Jesus;6;0;0;6;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;353920 Pirapozinho;35;4;0;35;4;0
